type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,068400,台肥群益19購01,TW22Z0684003,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068401,中鴻群益19購03,TW22Z0684011,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068402,上銀群益19購03,TW22Z0684029,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068403,旺宏群益19購04,TW22Z0684037,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068404,聯發科群益19購23,TW22Z0684045,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068405,華航群益19購09,TW22Z0684052,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068406,長榮航群益1A購08,TW22Z0684060,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068407,晶豪科群益19購02,TW22Z0684078,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068408,大立光群益19購10,TW22Z0684086,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068409,景碩群益19購09,TW22Z0684094,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06840P,長榮凱基1C售27,TW22Z06840P2,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068410,玉晶光群益19購05,TW22Z0684102,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068411,京鼎群益19購01,TW22Z0684110,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068412,日月光群益19購04,TW22Z0684128,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068413,富采群益19購05,TW22Z0684136,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068414,威鋒電群益19購06,TW22Z0684144,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068415,臺股指群益19購17,TW22Z0684151,2022/03/18,上市,,RWICCE
上市認購(售)權證,068416,臺股指群益1A購01,TW22Z0684169,2022/03/18,上市,,RWICCE
上市認購(售)權證,068417,聯發科兆豐19購02,TW22Z0684177,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068418,聯發科兆豐1A購01,TW22Z0684185,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068419,景碩兆豐19購01,TW22Z0684193,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06841P,陽明凱基23售02,TW22Z06841P0,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068420,正文兆豐1B購01,TW22Z0684201,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068421,滬深2X元富19購07,TW22Z0684219,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068422,滬深2X元富19購08,TW22Z0684227,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068423,南亞科元富1C購02,TW22Z0684235,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068424,京元電元富19購01,TW22Z0684243,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068425,聯發科元富19購08,TW22Z0684250,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068426,聯發科元富19購09,TW22Z0684268,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068427,台航元富1C購01,TW22Z0684276,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068428,愛普元富19購03,TW22Z0684284,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068429,晶心科元富19購01,TW22Z0684292,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06842P,立積凱基1C售03,TW22Z06842P8,2022/06/28,上市,,RWSCPE
上市認購(售)權證,068430,惠特元富1C購01,TW22Z0684300,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068431,寶成元富19購01,TW22Z0684318,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068432,元油反康和1A購03,TW22Z0684326,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068433,東鋼康和1B購01,TW22Z0684334,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068434,宏碁康和1B購01,TW22Z0684342,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068435,嘉晶康和1B購02,TW22Z0684359,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068436,祥碩康和1B購01,TW22Z0684367,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068437,中興電麥證19購01,TW22Z0684375,2022/03/18,上市,,RWSCCE
上市認購(售)權證,068438,華通麥證19購01,TW22Z0684383,2022/03/18,上市,,RWSCCE
上市認購(售)權證,068439,旺宏麥證1A購01,TW22Z0684391,2022/03/18,上市,,RWSCCE
上市認購(售)權證,06843P,臺股指凱基23售19,TW22Z06843P6,2022/06/28,上市,,RWICPE
上市認購(售)權證,068440,陽明麥證19購04,TW22Z0684409,2022/03/18,上市,,RWSCCE
上市認購(售)權證,068441,華擎麥證19購01,TW22Z0684417,2022/03/18,上市,,RWSCCE
上市認購(售)權證,068442,香港2X凱基1C購01,TW22Z0684425,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068443,中砂凱基19購02,TW22Z0684433,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068444,興農凱基1A購02,TW22Z0684441,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068445,中鋼凱基1A購03,TW22Z0684458,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068446,中鴻凱基19購03,TW22Z0684466,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068447,燁輝凱基19購01,TW22Z0684474,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068448,大成鋼凱基19購10,TW22Z0684482,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068449,上銀凱基1C購01,TW22Z0684490,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06844P,電子類凱基23售01,TW22Z06844P4,2022/06/28,上市,,RWICPE
上市認購(售)權證,068450,中橡凱基1A購01,TW22Z0684508,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068451,聯電凱基19購19,TW22Z0684516,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068452,國巨凱基19購10,TW22Z0684524,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068453,宏碁凱基19購02,TW22Z0684532,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068454,宏碁凱基1B購02,TW22Z0684540,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068455,華碩凱基19購04,TW22Z0684557,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068456,友達凱基1C購01,TW22Z0684565,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068457,聯發科凱基19購24,TW22Z0684573,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068458,聯發科凱基1A購12,TW22Z0684581,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068459,宏達電凱基1A購06,TW22Z0684599,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06845P,金融類凱基23售02,TW22Z06845P1,2022/06/28,上市,,RWICPE
上市認購(售)權證,068460,長榮凱基1A購15,TW22Z0684607,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068461,長榮凱基21購05,TW22Z0684615,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068462,裕民凱基19購02,TW22Z0684623,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068463,陽明凱基1A購15,TW22Z0684631,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068464,陽明凱基22購02,TW22Z0684649,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068465,華航凱基19購19,TW22Z0684656,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068466,萬海凱基1A購11,TW22Z0684664,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068467,長榮航凱基19購08,TW22Z0684672,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068468,晶豪科凱基1A購04,TW22Z0684680,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068469,大立光凱基19購14,TW22Z0684698,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06846P,中鋼中信1C售02,TW22Z06846P9,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068470,聯詠凱基1A購05,TW22Z0684706,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068471,欣興凱基19購14,TW22Z0684714,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068472,群創凱基19購11,TW22Z0684722,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068473,華擎凱基19購02,TW22Z0684730,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068474,世芯凱基19購04,TW22Z0684748,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068475,世芯凱基1A購05,TW22Z0684755,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068476,新唐凱基19購06,TW22Z0684763,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068477,天鈺凱基1A購03,TW22Z0684771,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068478,樺漢凱基1A購02,TW22Z0684789,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068479,富鼎凱基19購01,TW22Z0684797,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06847P,華邦電中信1C售01,TW22Z06847P7,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068480,臺股指凱基1C購04,TW22Z0684805,2022/03/18,上市,,RWICCE
上市認購(售)權證,068481,臺股指凱基21購03,TW22Z0684813,2022/03/18,上市,,RWICCE
上市認購(售)權證,068482,上証2X國票1A購01,TW22Z0684821,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068483,滬深2X國票1B購01,TW22Z0684839,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068484,S&P正2國票1A購01,TW22Z0684847,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068485,允強國票1A購01,TW22Z0684854,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068486,聯電國票19購05,TW22Z0684862,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068487,聯電國票1A購07,TW22Z0684870,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068488,偉詮電國票1A購02,TW22Z0684888,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068489,長榮國票1B購05,TW22Z0684896,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06848P,台灣50群益21售05,TW22Z06848P5,2022/06/29,上市,,RWBCPE
上市認購(售)權證,068490,萬海國票1B購03,TW22Z0684904,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068491,長榮航國票1C購01,TW22Z0684912,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068492,嘉晶國票1A購02,TW22Z0684920,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068493,中磊國票1A購01,TW22Z0684938,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068494,緯穎國票1A購01,TW22Z0684946,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068495,矽創國票1A購02,TW22Z0684953,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068496,臺股指國票19購19,TW22Z0684961,2022/03/18,上市,,RWICCE
上市認購(售)權證,068497,臺股指國票1A購14,TW22Z0684979,2022/03/18,上市,,RWICCE
上市認購(售)權證,068498,臺股指國票1B購05,TW22Z0684987,2022/03/18,上市,,RWICCE
上市認購(售)權證,068499,臺股指國票1B購06,TW22Z0684995,2022/03/18,上市,,RWICCE
上市認購(售)權證,06849P,台灣50群益23售01,TW22Z06849P3,2022/06/29,上市,,RWBCPE
上市認購(售)權證,068500,臺股指國票1B購07,TW22Z0685000,2022/03/18,上市,,RWICCE
上市認購(售)權證,068501,臺股指國票21購01,TW22Z0685018,2022/03/18,上市,,RWICCE
上市認購(售)權證,068502,南亞富邦1B購01,TW22Z0685026,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068503,中石化富邦1B購01,TW22Z0685034,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068504,台肥富邦1B購01,TW22Z0685042,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068505,中鋼構富邦1A購01,TW22Z0685059,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068506,華碩富邦1C購01,TW22Z0685067,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068507,華新科富邦21購01,TW22Z0685075,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068508,長榮富邦1B購04,TW22Z0685083,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068509,萬海富邦1C購01,TW22Z0685091,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06850P,聯發科群益1C售13,TW22Z06850P1,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068510,群創富邦1B購03,TW22Z0685109,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068511,正文富邦23購01,TW22Z0685117,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068512,滬深2X元大19購07,TW22Z0685125,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068513,滬深2X元大19購08,TW22Z0685133,2022/03/18,上市,,RWBCCA
上市認購(售)權證,068514,台泥元大19購01,TW22Z0685141,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068515,亞聚元大19購06,TW22Z0685158,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068516,國喬元大19購03,TW22Z0685166,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068517,聯成元大19購01,TW22Z0685174,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068518,遠東新元大19購01,TW22Z0685182,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068519,力麗元大19購01,TW22Z0685190,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06851P,立積群益1C售02,TW22Z06851P9,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068520,中興電元大19購01,TW22Z0685208,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068521,力山元大19購01,TW22Z0685216,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068522,華榮元大19購01,TW22Z0685224,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068523,台肥元大19購03,TW22Z0685232,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068524,東鋼元大1C購02,TW22Z0685240,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068525,新光鋼元大24購02,TW22Z0685257,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068526,華泰元大19購01,TW22Z0685265,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068527,友訊元大19購01,TW22Z0685273,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068528,友達元大19購12,TW22Z0685281,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068529,友達元大19購13,TW22Z0685299,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06852P,聯電康和1C售03,TW22Z06852P7,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068530,友達元大19購14,TW22Z0685307,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068531,義隆元大19購05,TW22Z0685315,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068532,長榮元大19購53,TW22Z0685323,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068533,長榮元大19購54,TW22Z0685331,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068534,長榮元大19購55,TW22Z0685349,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068535,陽明元大19購41,TW22Z0685356,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068536,華航元大19購24,TW22Z0685364,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068537,長榮航元大19購22,TW22Z0685372,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068538,王品元大19購01,TW22Z0685380,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068539,國泰金元大19購05,TW22Z0685398,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06853P,友達康和23售01,TW22Z06853P5,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068540,晶豪科元大19購15,TW22Z0685406,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068541,嘉晶元大19購03,TW22Z0685414,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068542,奇鋐元大19購03,TW22Z0685422,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068543,禾伸堂元大19購01,TW22Z0685430,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068544,台勝科元大19購02,TW22Z0685448,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068545,嘉澤元大19購01,TW22Z0685455,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068546,嘉澤元大19購02,TW22Z0685463,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068547,智易元大19購02,TW22Z0685471,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068548,智易元大19購03,TW22Z0685489,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068549,天鈺元大19購06,TW22Z0685497,2022/03/18,上市,,RWSCCA
上市認購(售)權證,06854P,群創康和23售01,TW22Z06854P3,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068550,聚鼎元大19購01,TW22Z0685505,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068551,穎崴元大19購02,TW22Z0685513,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068552,至上元大21購01,TW22Z0685521,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068553,志超元大19購01,TW22Z0685539,2022/03/18,上市,,RWSCCA
上市認購(售)權證,068554,華碩國泰1B購02,TW22Z0685547,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068555,台驊控國泰1B購01,TW22Z0685554,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068556,中興電中信19購01,TW22Z0685562,2022/03/21,上市,,RWSCCE
上市認購(售)權證,068557,華碩中信19購03,TW22Z0685570,2022/03/21,上市,,RWSCCE
上市認購(售)權證,068558,華碩中信1A購02,TW22Z0685588,2022/03/21,上市,,RWSCCE
上市認購(售)權證,068559,聯發科中信19購05,TW22Z0685596,2022/03/21,上市,,RWSCCE
上市認購(售)權證,06855P,聯電凱基26售01,TW22Z06855P0,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068560,世芯中信1B購02,TW22Z0685604,2022/03/21,上市,,RWSCCE
上市認購(售)權證,068561,台積電兆豐1A購05,TW22Z0685612,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068562,萬海兆豐1B購01,TW22Z0685620,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068563,台積電日盛19購03,TW22Z0685638,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068564,聯發科統一1B購07,TW22Z0685646,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068565,聯發科統一1B購08,TW22Z0685653,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068566,聯發科統一23購03,TW22Z0685661,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068567,聯發科統一23購04,TW22Z0685679,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068568,萬海統一1B購04,TW22Z0685687,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068569,萬海統一1C購05,TW22Z0685695,2022/03/21,上市,,RWSCCA
上市認購(售)權證,06856P,聯發科凱基26售04,TW22Z06856P8,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068570,世芯統一23購05,TW22Z0685703,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068571,世芯統一23購06,TW22Z0685711,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068572,臺股指統一1C購01,TW22Z0685729,2022/03/21,上市,,RWICCE
上市認購(售)權證,068573,台灣50永豐1B購01,TW22Z0685737,2022/03/21,上市,,RWBCCA
上市認購(售)權證,068574,上証2X永豐19購04,TW22Z0685745,2022/03/21,上市,,RWBCCA
上市認購(售)權證,068575,滬深2X永豐19購04,TW22Z0685752,2022/03/21,上市,,RWBCCA
上市認購(售)權證,068576,A50正2永豐19購03,TW22Z0685760,2022/03/21,上市,,RWBCCA
上市認購(售)權證,068577,中興電永豐19購02,TW22Z0685778,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068578,中砂永豐19購03,TW22Z0685786,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068579,大亞永豐19購02,TW22Z0685794,2022/03/21,上市,,RWSCCA
上市認購(售)權證,06857P,聯發科凱基29售03,TW22Z06857P6,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068580,第一銅永豐1A購01,TW22Z0685802,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068581,華通永豐1A購01,TW22Z0685810,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068582,台積電永豐1A購03,TW22Z0685828,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068583,華碩永豐1B購01,TW22Z0685836,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068584,聯發科永豐1B購02,TW22Z0685844,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068585,長榮永豐19購09,TW22Z0685851,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068586,陽明永豐1C購03,TW22Z0685869,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068587,華航永豐1A購03,TW22Z0685877,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068588,長榮航永豐19購08,TW22Z0685885,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068589,奇鋐永豐1A購01,TW22Z0685893,2022/03/21,上市,,RWSCCA
上市認購(售)權證,06858P,力積電凱基1C售08,TW22Z06858P4,2022/06/29,上市,,RWSCPE
上市認購(售)權證,068590,欣興永豐19購02,TW22Z0685901,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068591,嘉澤永豐19購02,TW22Z0685919,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068592,富采永豐1B購02,TW22Z0685927,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068593,矽格永豐19購01,TW22Z0685935,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068594,威鋒電永豐19購01,TW22Z0685943,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068595,明基材永豐19購01,TW22Z0685950,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068596,道瓊反群益1C購03,TW22Z0685968,2022/03/21,上市,,RWBCCA
上市認購(售)權證,068597,國喬群益19購02,TW22Z0685976,2022/03/21,上市,,RWSCCA
上市認購(售)權證,068598,仁寶群益19購01,TW22Z0685984,2022/03/21,上市,,RWSCCA
